,Metadata_Plate,Metadata_Well,Metadata_Plate_Map_Name,Metadata_cell_type,Metadata_line_ID,Metadata_line_condition,Metadata_line_source,Metadata_plating_density,Metadata_Object_Count,Metadata_Object_Count_inferred,Metadata_Site_Count,average_precision,p_value,n_pos_pairs,n_neg_pairs
561,BR00132672,H10,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,143.0,146.394,3,0.05008419366090728,0.118288174,7,383
562,BR00132672,H11,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,190.0,212.20800000000003,3,0.021147819525036533,0.62783724,7,383
563,BR00132672,H12,NCP_2022_03_03_METADATA,neuron,17,control,human,3500,174.0,177.966,3,0.028208513730998593,0.3711629,7,383
564,BR00132672,H13,NCP_2022_03_03_METADATA,neuron,21,control,human,3500,135.0,138.042,3,0.05492793433270094,0.09969003,7,383
565,BR00132672,H14,NCP_2022_03_03_METADATA,neuron,21,control,human,3500,100.0,110.34,3,0.019502571427687267,0.71152884,7,383
566,BR00132672,H15,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,149.0,154.59,3,0.049660788752601034,0.119988,7,383
567,BR00132672,H16,NCP_2022_03_03_METADATA,neuron,28,deletion,human,3500,95.0,102.57,3,0.01557479230390478,0.910409,7,383
568,BR00132672,H17,NCP_2022_03_03_METADATA,neuron,31,deletion,human,3500,155.0,181.086,3,0.05184622331980665,0.1109889,7,383
569,BR00132672,H18,NCP_2022_03_03_METADATA,neuron,31,deletion,human,3500,105.0,127.602,3,0.05882028382104866,0.08619138,7,383
570,BR00132672,H19,NCP_2022_03_03_METADATA,neuron,10,control,human,3500,98.0,101.88,3,0.015800627840833643,0.90160984,7,383
571,BR00132672,H20,NCP_2022_03_03_METADATA,neuron,10,control,human,3500,92.0,114.32399999999998,3,0.017056117208704806,0.8394161,7,383
572,BR00132672,H21,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,93.0,121.74,3,0.04490894904629174,0.14228576,7,383
573,BR00132672,H22,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,108.0,144.168,3,0.027046863417117355,0.40165985,7,383
574,BR00132672,H23,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,127.0,144.048,3,0.0403992614263425,0.17738226,7,383
575,BR00132672,H24,NCP_2022_03_03_METADATA,neuron,11,control,human,3500,104.0,153.228,3,0.01728708549561465,0.8272173,7,383
576,BR00132672,I01,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,224.0,233.01,3,0.02434689956631364,0.49125087,7,383
577,BR00132672,I02,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,138.0,150.432,3,0.18511324416118716,0.00469953,7,383
578,BR00132672,I03,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,197.0,201.288,3,0.014932291126667207,0.9380062,7,383
579,BR00132672,I04,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,77.0,80.49600000000001,3,0.022850138823856336,0.5491451,7,383
580,BR00132672,I05,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,171.0,194.034,3,0.013580353295875208,0.9815019,7,383
581,BR00132672,I06,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,62.0,69.87,3,0.030744199765099352,0.31726828,7,383
582,BR00132672,I07,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,445.0,458.682,3,0.06074411245979874,0.0809919,7,383
583,BR00132672,I08,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,254.0,257.124,3,0.047228636275009624,0.13018698,7,383
584,BR00132672,I09,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,244.0,256.278,3,0.019281758951583777,0.7232277,7,383
585,BR00132672,I10,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,68.0,86.382,3,0.03573881833813001,0.23157685,7,383
586,BR00132672,I11,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,234.0,251.64,3,0.016323703495387826,0.8770123,7,383
587,BR00132672,I12,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,88.0,93.48,3,0.04550889021972088,0.13948604,7,383
588,BR00132672,I13,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,432.0,443.178,3,0.03368888011143541,0.26377362,7,383
589,BR00132672,I14,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,224.0,231.75,3,0.10517649966756895,0.02659734,7,383
590,BR00132672,I15,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,161.0,171.804,3,0.02349974066528197,0.5239476,7,383
591,BR00132672,I16,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,77.0,91.872,3,0.01806905478909662,0.78762126,7,383
592,BR00132672,I17,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,169.0,192.036,3,0.04857822933164517,0.12458754,7,383
593,BR00132672,I18,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,141.0,165.618,3,0.04047692722776697,0.1769823,7,383
594,BR00132672,I19,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,234.0,238.10399999999998,3,0.18179236549509076,0.0049995002,7,383
595,BR00132672,I20,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,190.0,219.57,3,0.018844990770916392,0.7459254,7,383
596,BR00132672,I21,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,279.0,285.678,3,0.1452806847196749,0.019298071,7,383
597,BR00132672,I22,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,288.0,297.936,3,0.03312425220791013,0.27337265,7,383
598,BR00132672,I23,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,142.0,159.42000000000002,3,0.02216517227946043,0.57964206,7,383
599,BR00132672,I24,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,119.0,167.598,3,0.07132073272793336,0.056594342,7,383
600,BR00132672,J01,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,159.0,179.094,3,0.031485524802541125,0.30356964,7,383
601,BR00132672,J02,NCP_2022_03_03_METADATA,neuron,24,control,isogenic_control,3500,93.0,97.356,3,0.025489495836877655,0.4520548,7,383
602,BR00132672,J03,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,147.0,178.938,3,0.03575075128719039,0.23157685,7,383
603,BR00132672,J04,NCP_2022_03_03_METADATA,neuron,38,deletion,human,3500,95.0,101.68199999999999,3,0.021658485284157144,0.60353965,7,383
604,BR00132672,J05,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,91.0,102.858,3,0.029721465172089824,0.33756626,7,383
605,BR00132672,J06,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,64.0,82.596,3,0.03709258452443465,0.2149785,7,383
606,BR00132672,J07,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,259.0,266.574,3,0.04657227103121074,0.13448656,7,383
607,BR00132672,J08,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,148.0,151.254,3,0.14697540976386722,0.019298071,7,383
608,BR00132672,J09,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,176.0,190.77,3,0.0548859995852195,0.09999,7,383
609,BR00132672,J10,NCP_2022_03_03_METADATA,neuron,20,control,human,3500,98.0,106.03799999999998,3,0.03647401240384245,0.22247775,7,383
610,BR00132672,J11,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,115.0,122.19,3,0.07061503727903763,0.05849415,7,383
611,BR00132672,J12,NCP_2022_03_03_METADATA,neuron,12,control,human,3500,70.0,75.6,3,0.07323519644333801,0.05419458,7,383
612,BR00132672,J13,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,246.0,256.344,3,0.13660957686381414,0.01979802,7,383
613,BR00132672,J14,NCP_2022_03_03_METADATA,neuron,47,deletion,human,3500,183.0,190.068,3,0.06727297027830113,0.06549345,7,383
614,BR00132672,J15,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,96.0,105.93599999999999,3,0.021443444508786675,0.6135386,7,383
615,BR00132672,J16,NCP_2022_03_03_METADATA,neuron,5,control,human,3500,54.0,58.7778,3,0.08727763064344987,0.0409959,7,383
616,BR00132672,J17,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,100.0,116.76,3,0.025433503307659217,0.45375463,7,383
617,BR00132672,J18,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,118.0,123.51,3,0.018224286320634213,0.77972203,7,383
618,BR00132672,J19,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,160.0,172.236,3,0.05725180506337737,0.0909909,7,383
619,BR00132672,J20,NCP_2022_03_03_METADATA,neuron,27,deletion,human,3500,113.0,116.07,3,0.030125583305262806,0.32906708,7,383
620,BR00132672,J21,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,237.0,246.252,3,0.036243653703565644,0.22537746,7,383
621,BR00132672,J22,NCP_2022_03_03_METADATA,neuron,42,deletion,human,3500,209.0,230.784,3,0.10945536058314502,0.0249975,7,383
622,BR00132672,J23,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,118.0,146.034,3,0.023071041125737303,0.540146,7,383
623,BR00132672,J24,NCP_2022_03_03_METADATA,neuron,19,control,human,3500,120.0,152.85000000000002,3,0.09125338168083671,0.03709629,7,383
624,BR00132672,K01,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,117.0,175.536,3,0.043652349109530295,0.15088491,7,383
625,BR00132672,K02,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,61.0,87.24600000000001,3,0.03859116407203228,0.19678032,7,383
626,BR00132672,K03,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,413.0,425.082,3,0.021370600049147377,0.61683834,7,383
627,BR00132672,K04,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,139.0,161.958,3,0.017832397067114886,0.79932004,7,383
628,BR00132672,K05,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,193.0,211.30800000000002,3,0.024123375842036963,0.50014997,7,383
629,BR00132672,K06,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,84.0,91.572,3,0.039891418865660756,0.18188182,7,383
630,BR00132672,K07,NCP_2022_03_03_METADATA,neuron,2,control,human,3500,414.0,420.582,3,0.01878284271453467,0.749825,7,383
631,BR00132672,K08,NCP_2022_03_03_METADATA,neuron,2,control,human,3500,84.0,107.64000000000001,3,0.04037525035893067,0.17748225,7,383
632,BR00132672,K09,NCP_2022_03_03_METADATA,neuron,26,deletion,isogenic_deletion,3500,440.0,444.858,3,0.0313571275183703,0.30556944,7,383
633,BR00132672,K10,NCP_2022_03_03_METADATA,neuron,26,deletion,isogenic_deletion,3500,153.0,168.276,3,0.02471799532791858,0.47825217,7,383
634,BR00132672,K11,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,197.0,266.15999999999997,3,0.10622224243357772,0.02619738,7,383
635,BR00132672,K12,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,140.0,157.674,3,0.10438541861602993,0.02729727,7,383
636,BR00132672,K13,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,357.0,362.334,3,0.030015077705828726,0.33136687,7,383
637,BR00132672,K14,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,113.0,130.086,3,0.020847887175806847,0.6424357,7,383
638,BR00132672,K15,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,178.0,221.93399999999997,3,0.05531669757631415,0.09859014,7,383
639,BR00132672,K16,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,95.0,113.43,3,0.19670144962934114,0.00349965,7,383
640,BR00132672,K17,NCP_2022_03_03_METADATA,neuron,30,deletion,human,3500,207.0,223.64999999999998,3,0.016354823905982214,0.87541246,7,383
641,BR00132672,K18,NCP_2022_03_03_METADATA,neuron,30,deletion,human,3500,101.0,112.338,3,0.059755586833840565,0.08349165,7,383
642,BR00132672,K19,NCP_2022_03_03_METADATA,neuron,8,control,human,3500,281.0,284.47799999999995,3,0.03220376333190938,0.289971,7,383
643,BR00132672,K20,NCP_2022_03_03_METADATA,neuron,8,control,human,3500,144.0,169.79399999999998,3,0.03534544086761172,0.23737626,7,383
644,BR00132672,K21,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,515.0,530.586,3,0.028264868271756005,0.36976302,7,383
645,BR00132672,K22,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,227.0,231.726,3,0.041500166442797914,0.16718328,7,383
646,BR00132672,K23,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,178.0,191.832,3,0.031067778410312576,0.31076893,7,383
647,BR00132672,K24,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,110.0,149.784,3,0.028651706367999068,0.359964,7,383
648,BR00132672,L01,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,82.0,97.464,3,0.08977398084713141,0.03849615,7,383
649,BR00132672,L02,NCP_2022_03_03_METADATA,neuron,6,control,human,3500,90.0,102.86399999999999,3,0.08231966387806776,0.04479552,7,383
650,BR00132672,L03,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,182.0,269.34000000000003,3,0.020141886758904545,0.6781322,7,383
651,BR00132672,L04,NCP_2022_03_03_METADATA,neuron,40,deletion,human,3500,104.0,112.78799999999998,3,0.02575193039960656,0.44245577,7,383
652,BR00132672,L05,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,103.0,109.512,3,0.0739759245088206,0.05329467,7,383
653,BR00132672,L06,NCP_2022_03_03_METADATA,neuron,41,deletion,human,3500,80.0,85.72200000000001,3,0.08867300580420667,0.03949605,7,383
654,BR00132672,L07,NCP_2022_03_03_METADATA,neuron,2,control,human,3500,128.0,203.484,3,0.06024936857219852,0.08219178,7,383
655,BR00132672,L08,NCP_2022_03_03_METADATA,neuron,2,control,human,3500,111.0,118.38,3,0.036820409850674585,0.21857814,7,383
656,BR00132672,L09,NCP_2022_03_03_METADATA,neuron,26,deletion,isogenic_deletion,3500,199.0,206.86199999999997,3,0.028158444369261133,0.37246275,7,383
657,BR00132672,L10,NCP_2022_03_03_METADATA,neuron,26,deletion,isogenic_deletion,3500,161.0,166.62,3,0.01937129159306402,0.7186281,7,383
658,BR00132672,L11,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,164.0,170.124,3,0.06402703987329755,0.07379262,7,383
659,BR00132672,L12,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,64.0,117.84599999999999,3,0.06930643421166173,0.06129387,7,383
660,BR00132672,L13,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,166.0,220.338,3,0.019428640805405552,0.71592844,7,383
661,BR00132672,L14,NCP_2022_03_03_METADATA,neuron,39,deletion,human,3500,113.0,151.914,3,0.019390378476641653,0.7177282,7,383
662,BR00132672,L15,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,118.0,140.59199999999998,3,0.015115712676953956,0.9315069,7,383
663,BR00132672,L16,NCP_2022_03_03_METADATA,neuron,48,deletion,human,3500,95.0,104.59199999999998,3,0.020264641272112287,0.67113286,7,383
664,BR00132672,L17,NCP_2022_03_03_METADATA,neuron,30,deletion,human,3500,125.0,131.184,3,0.03925602966957369,0.19018099,7,383
665,BR00132672,L18,NCP_2022_03_03_METADATA,neuron,30,deletion,human,3500,67.0,75.852,3,0.04207733771999576,0.16208379,7,383
666,BR00132672,L19,NCP_2022_03_03_METADATA,neuron,8,control,human,3500,162.0,165.924,3,0.0176305315387324,0.81041896,7,383
667,BR00132672,L20,NCP_2022_03_03_METADATA,neuron,8,control,human,3500,89.0,114.204,3,0.04624950432152286,0.13658634,7,383
668,BR00132672,L21,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,276.0,293.154,3,0.02497121690967996,0.46965304,7,383
669,BR00132672,L22,NCP_2022_03_03_METADATA,neuron,46,deletion,human,3500,162.0,172.368,3,0.11578070222669247,0.0229977,7,383
670,BR00132672,L23,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,189.0,193.812,3,0.03380421718127746,0.2610739,7,383
671,BR00132672,L24,NCP_2022_03_03_METADATA,neuron,32,deletion,human,3500,132.0,167.862,3,0.03570433695754385,0.2320768,7,383
672,BR00132672,M01,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,110.0,147.108,3,0.06660049005830945,0.06729327,7,383
673,BR00132672,M02,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,144.0,177.876,3,0.01630471144602236,0.87771225,7,383
674,BR00132672,M03,NCP_2022_03_03_METADATA,neuron,36,deletion,human,3500,188.0,203.298,3,0.018838624348796098,0.74652535,7,383
675,BR00132672,M04,NCP_2022_03_03_METADATA,neuron,36,deletion,human,3500,120.0,149.598,3,0.022142490854395045,0.5806419,7,383
676,BR00132672,M05,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,178.0,186.402,3,0.0525917071492212,0.10868913,7,383
677,BR00132672,M06,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,126.0,161.76,3,0.03948899428513658,0.18688132,7,383
678,BR00132672,M07,NCP_2022_03_03_METADATA,neuron,16,control,human,3500,309.0,324.99,3,0.021671815627939347,0.6028397,7,383
679,BR00132672,M08,NCP_2022_03_03_METADATA,neuron,16,control,human,3500,173.0,204.52200000000002,3,0.03727271686958822,0.21317868,7,383
680,BR00132672,M09,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,190.0,193.392,3,0.01718082543053655,0.8330167,7,383
681,BR00132672,M10,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,182.0,197.538,3,0.02170983267930036,0.6008399,7,383
682,BR00132672,M11,NCP_2022_03_03_METADATA,neuron,4,control,human,3500,175.0,183.29399999999998,3,0.032191916763401725,0.29027098,7,383
683,BR00132672,M12,NCP_2022_03_03_METADATA,neuron,4,control,human,3500,94.0,118.85400000000001,3,0.18062366831873441,0.00569943,7,383
684,BR00132672,M13,NCP_2022_03_03_METADATA,neuron,25,deletion,isogenic_deletion,3500,556.0,572.484,3,0.03269071319819534,0.2808719,7,383
685,BR00132672,M14,NCP_2022_03_03_METADATA,neuron,25,deletion,isogenic_deletion,3500,208.0,221.334,3,0.029107409035268882,0.34986502,7,383
686,BR00132672,M15,NCP_2022_03_03_METADATA,neuron,34,deletion,human,3500,98.0,120.0,3,0.016813324743529316,0.85171485,7,383
687,BR00132672,M16,NCP_2022_03_03_METADATA,neuron,34,deletion,human,3500,38.0,55.5792,3,0.02117764437531113,0.6259374,7,383
688,BR00132672,M17,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,155.0,172.488,3,0.019178820173194035,0.7285271,7,383
689,BR00132672,M18,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,73.0,89.34,3,0.022845567419454926,0.54924506,7,383
690,BR00132672,M19,NCP_2022_03_03_METADATA,neuron,15,control,human,3500,382.0,408.34800000000007,3,0.042517040128540316,0.15858415,7,383
691,BR00132672,M20,NCP_2022_03_03_METADATA,neuron,15,control,human,3500,205.0,224.89799999999997,3,0.0711666093950961,0.057294272,7,383
692,BR00132672,M21,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,221.0,235.332,3,0.03106542672484165,0.31076893,7,383
693,BR00132672,M22,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,108.0,145.89000000000001,3,0.06584705890733841,0.06939306,7,383
694,BR00132672,M23,NCP_2022_03_03_METADATA,neuron,7,control,human,3500,201.0,224.418,3,0.012885707343777203,0.9917008,7,383
695,BR00132672,M24,NCP_2022_03_03_METADATA,neuron,7,control,human,3500,54.0,72.668,2,0.05044591804858684,0.11668833,7,383
696,BR00132672,N01,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,75.0,79.998,3,0.03045510459642938,0.32286772,7,383
697,BR00132672,N02,NCP_2022_03_03_METADATA,neuron,14,control,human,3500,112.0,116.62799999999999,3,0.014778641478669306,0.9433057,7,383
698,BR00132672,N03,NCP_2022_03_03_METADATA,neuron,36,deletion,human,3500,67.0,92.598,3,0.03935900956374289,0.18908109,7,383
699,BR00132672,N04,NCP_2022_03_03_METADATA,neuron,36,deletion,human,3500,121.0,160.75799999999998,3,0.018601787726205767,0.7590241,7,383
700,BR00132672,N05,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,83.0,102.35999999999999,3,0.05399418608484747,0.10348965,7,383
701,BR00132672,N06,NCP_2022_03_03_METADATA,neuron,43,deletion,human,3500,97.0,102.24600000000001,3,0.09886581626094985,0.030496951,7,383
702,BR00132672,N07,NCP_2022_03_03_METADATA,neuron,16,control,human,3500,100.0,107.94,3,0.019648275744942757,0.7037296,7,383
703,BR00132672,N08,NCP_2022_03_03_METADATA,neuron,16,control,human,3500,173.0,188.358,3,0.021855727223922698,0.5929407,7,383
704,BR00132672,N09,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,40.0,44.400000000000006,3,0.02040132202349726,0.6635336,7,383
705,BR00132672,N10,NCP_2022_03_03_METADATA,neuron,45,deletion,human,3500,97.0,108.99,3,0.05396250661799267,0.10348965,7,383
706,BR00132672,N11,NCP_2022_03_03_METADATA,neuron,4,control,human,3500,111.0,132.86399999999998,3,0.03585455977677811,0.229977,7,383
707,BR00132672,N12,NCP_2022_03_03_METADATA,neuron,4,control,human,3500,82.0,104.34,3,0.04124738013171155,0.16988301,7,383
708,BR00132672,N13,NCP_2022_03_03_METADATA,neuron,25,deletion,isogenic_deletion,3500,243.0,263.286,3,0.02942328514962918,0.34356564,7,383
709,BR00132672,N14,NCP_2022_03_03_METADATA,neuron,25,deletion,isogenic_deletion,3500,179.0,187.84199999999998,3,0.031637965081868266,0.30136988,7,383
710,BR00132672,N15,NCP_2022_03_03_METADATA,neuron,34,deletion,human,3500,49.0,60.0,3,0.023794385766666006,0.5119488,7,383
711,BR00132672,N16,NCP_2022_03_03_METADATA,neuron,34,deletion,human,3500,25.0,35.28,3,0.026991299315176704,0.40335965,7,383
712,BR00132672,N17,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,91.0,121.05599999999998,3,0.030904863347165284,0.31366864,7,383
713,BR00132672,N18,NCP_2022_03_03_METADATA,neuron,44,deletion,human,3500,69.0,72.78,3,0.03155761832371674,0.30266973,7,383
714,BR00132672,N19,NCP_2022_03_03_METADATA,neuron,15,control,human,3500,253.0,263.172,3,0.04254694954925452,0.15848415,7,383
715,BR00132672,N20,NCP_2022_03_03_METADATA,neuron,15,control,human,3500,107.0,117.25200000000001,3,0.027982074520686278,0.37636235,7,383
716,BR00132672,N21,NCP_2022_03_03_METADATA,neuron,37,deletion,human,3500,191.0,201.234,3,0.030434364671828022,0.32336766,7,383
